4372.000000,68.785082,1,1
3884.000000,115.593898,1,0
3322.000000,440.405805,1,0
2038.000000,362.882106,1,0
5000.000000,245.815363,1,0
4679.000000,192.118950,1,0
5000.000000,140.502013,1,0
5000.000000,174.263942,0,1
4477.000000,78.782916,1,1
5000.000000,278.040327,1,0
4251.000000,188.454748,1,0
4332.000000,27.106035,1,1
4459.000000,417.547900,1,0
5000.000000,374.287426,0,1
4041.000000,164.927352,1,0
5000.000000,162.998529,1,0
3163.000000,162.767898,1,0
3771.000000,368.919312,0,1
3585.000000,207.729143,1,0
3138.000000,38.644888,1,0
2675.000000,74.918010,1,1
2069.000000,236.532877,1,0
4307.000000,174.678378,1,1
2526.000000,264.941237,1,0
3529.000000,148.594749,1,0
4080.000000,206.971186,1,0
3516.000000,145.443255,1,0
3190.000000,425.637354,0,0
2792.000000,166.038579,1,1
2079.000000,240.951477,1,0
2400.000000,128.524467,1,1
3029.000000,51.087744,1,1
2692.000000,105.355301,0,1
3775.000000,302.922282,1,1
3055.000000,324.387440,1,0
2183.000000,441.260776,0,1
4972.000000,299.608598,1,0
2039.000000,293.874558,0,1
4559.000000,131.789740,1,1
2858.000000,313.087099,1,0
2063.000000,171.424830,1,1
2246.000000,357.621026,1,0
3788.000000,257.190356,1,0
2827.000000,75.612627,1,1
3482.000000,126.367790,1,1
2393.000000,162.452767,0,1
3522.000000,107.303932,1,1
2803.000000,308.730884,0,1
3194.000000,29.626612,1,1
2465.000000,212.023029,1,0
2265.000000,313.529653,0,1
2774.000000,360.286746,1,0
2229.000000,99.288222,0,1
2019.000000,261.414187,1,0
3147.000000,261.696968,0,1
3482.000000,178.414454,0,1
3345.000000,165.510533,1,0
3975.000000,183.901609,1,1
3143.000000,352.122729,0,1
2376.000000,270.681694,1,0
3168.000000,51.852706,1,1
2163.000000,127.629097,0,1
4919.000000,158.339090,1,1
3907.000000,274.545653,0,1
3116.000000,98.275740,1,1
5000.000000,342.983973,1,1
2381.000000,251.416635,0,1
4981.000000,219.477566,1,0
4316.000000,136.304554,1,1
3739.000000,177.412407,0,1
5000.000000,217.779525,0,1
3866.000000,100.515793,0,1
4660.000000,78.566585,0,1
3842.000000,80.709524,0,1
3842.000000,72.460556,0,1
3842.000000,61.605467,0,1
3842.000000,50.794160,0,1
3842.000000,46.023683,0,1
3842.000000,40.094094,0,1
4644.000000,66.994654,0,1
3369.000000,301.064734,0,1
4644.000000,74.645470,0,1
2905.000000,408.070394,1,0
2723.000000,182.448576,0,1
5000.000000,232.766043,1,1
4219.000000,319.431668,1,0
3204.000000,225.350956,1,0
3780.000000,343.663722,0,1
2917.000000,185.117576,1,0
3533.000000,137.469907,1,1
4053.000000,147.321437,0,1
4569.000000,270.355843,1,1
2726.000000,27.881267,1,1
2726.000000,25.013434,1,1
2801.000000,224.343557,1,0
2092.000000,133.550451,1,1
2726.000000,303.017236,0,1
5000.000000,401.108971,0,1
3702.000000,92.859554,0,1
3675.000000,91.930954,0,1
2989.000000,124.469313,0,1
2649.000000,69.436407,0,1
3734.000000,131.776167,1,1
2649.000000,71.378133,0,1
2649.000000,72.797359,0,1
2649.000000,75.119837,0,1
2649.000000,77.500948,0,1
2649.000000,80.243276,0,1
2649.000000,83.046499,0,1
2649.000000,85.904654,0,1
3206.000000,95.240717,0,1
2649.000000,89.791898,0,1
3206.000000,76.443419,0,1
2649.000000,93.756457,0,1
2649.000000,96.437748,0,1
2649.000000,99.828064,0,1
3168.000000,42.324814,0,1
5000.000000,401.442182,1,0
3168.000000,219.020308,0,1
4272.000000,144.618308,1,1
4272.000000,125.252398,1,1
2916.000000,355.725981,1,0
4272.000000,115.984929,1,1
4821.000000,180.197723,0,1
4272.000000,107.423373,1,1
2189.000000,299.806839,0,1
4272.000000,107.361036,1,1
4373.000000,156.023404,1,1
2716.000000,88.187094,0,1
4272.000000,107.870547,1,0
3251.000000,353.567763,0,1
2507.000000,386.844675,1,0
3871.000000,189.822126,1,1
2446.000000,79.082582,1,1
2428.000000,73.124576,1,1
2428.000000,63.116918,1,1
2847.000000,80.065589,1,1
2428.000000,52.579685,1,1
2428.000000,46.355537,1,1
2847.000000,85.306025,1,1
2428.000000,41.365990,1,1
2847.000000,90.085550,1,1
3514.000000,127.286057,1,1
2428.000000,41.048401,1,1
3514.000000,127.086703,1,1
3514.000000,127.082668,1,1
2428.000000,46.762905,1,1
2793.000000,96.884243,1,1
2428.000000,59.102501,1,1
2793.000000,93.490528,1,1
2428.000000,73.839920,1,1
2793.000000,89.711479,1,1
3623.000000,186.505178,0,1
3514.000000,134.200899,1,1
2148.000000,135.368147,0,1
3701.000000,229.120908,1,0
4743.000000,268.028828,1,0
2226.000000,124.669477,0,1
2207.000000,123.161812,0,1
2428.000000,101.475933,1,1
2135.000000,107.217832,0,1
2135.000000,96.313905,0,1
2207.000000,116.625498,0,1
2302.000000,107.804760,0,1
2135.000000,82.023420,0,1
2302.000000,106.670098,0,1
2883.000000,181.774236,1,1
2135.000000,74.165207,0,1
2161.000000,113.403737,0,1
3037.000000,119.954589,0,1
2302.000000,104.152258,0,1
2123.000000,51.913154,0,1
2143.000000,114.480290,0,1
2123.000000,40.538614,0,1
2123.000000,30.704893,0,1
3035.000000,130.767876,0,1
3035.000000,129.000296,0,1
3035.000000,128.782371,0,1
3917.000000,287.041153,0,1
3921.000000,124.296952,1,1
2302.000000,100.290998,0,1
3035.000000,126.865460,0,1
3035.000000,124.874670,0,1
3035.000000,125.068895,0,1
3856.000000,293.834636,0,1
3035.000000,125.570554,0,1
3444.000000,100.645533,1,1
2645.000000,105.815440,0,1
3294.000000,61.780684,1,1
3869.000000,398.541759,1,0
2345.000000,153.102273,0,1
4186.000000,98.681924,1,1
5000.000000,304.176832,1,0
3886.000000,280.824371,1,0
3736.000000,285.043427,1,0
5000.000000,374.927083,1,0
2759.000000,56.535261,1,1
3435.000000,158.646352,1,1
4513.000000,98.073016,1,1
2890.000000,47.673468,1,1
2890.000000,50.329530,1,1
2890.000000,55.641787,1,1
2890.000000,59.360453,1,1
2890.000000,60.954185,1,1
2690.000000,63.079175,1,1
2690.000000,66.266689,1,1
3934.000000,251.621288,0,1
2683.000000,241.616536,0,1
2690.000000,68.922974,1,1
2690.000000,69.985493,1,1
2690.000000,72.641802,1,1
2690.000000,74.235595,1,1
2690.000000,77.954466,1,1
2690.000000,79.548276,1,1
2690.000000,80.610818,1,1
2690.000000,83.267181,1,1
3920.000000,246.590086,0,1
3330.000000,55.031630,0,1
2723.000000,317.444433,1,0
4011.000000,87.643915,0,1
3394.000000,131.446256,0,1
3323.000000,51.202560,0,1
3323.000000,47.124956,0,1
3323.000000,37.355053,0,1
4422.000000,194.766924,0,1
2777.000000,230.764029,1,1
2030.000000,227.616492,0,0
3814.000000,427.500253,1,0
2739.000000,208.968179,0,1
3737.000000,367.227071,1,1
4912.000000,291.334439,1,0
2544.000000,273.210159,1,0
3999.000000,52.329854,1,1
5000.000000,209.736292,0,1
3398.000000,172.575448,1,0
4522.000000,83.896814,0,1
2144.000000,161.617124,0,1
3825.000000,91.291402,1,1
3803.000000,94.951052,1,1
2608.000000,128.451239,1,1
2608.000000,130.575416,1,1
2608.000000,134.823898,1,1
3737.000000,99.367644,1,1
2608.000000,146.153910,1,1
2608.000000,148.986558,1,1
2697.000000,256.344850,0,1
3701.000000,96.166151,1,1
2608.000000,158.193003,1,1
2608.000000,162.442289,1,1
2608.000000,167.399902,1,0
3469.000000,366.746125,0,1
2519.000000,170.439882,1,1
2502.000000,118.971021,1,1
2502.000000,73.124459,1,1
3488.000000,254.622830,1,1
2502.000000,54.500089,1,1
4851.000000,376.717393,0,1
3415.000000,92.859581,0,1
2502.000000,32.878660,1,1
3415.000000,91.394630,0,1
2502.000000,54.061128,1,1
3415.000000,89.691262,0,1
2034.000000,446.466807,1,0
3415.000000,88.720815,0,1
2502.000000,95.151008,1,1
2502.000000,136.844590,1,1
2257.000000,129.675512,1,1
2257.000000,142.734686,1,1
3847.000000,150.642730,1,1
2485.000000,74.723506,1,1
2485.000000,38.333262,1,1
2485.000000,44.908024,1,1
2485.000000,83.056685,1,1
3415.000000,179.741870,1,1
2312.000000,61.619780,1,1
2312.000000,36.945970,1,1
5000.000000,363.422370,0,1
2134.000000,44.981974,1,1
2098.000000,79.022456,1,1
2978.000000,367.659849,0,1
2098.000000,84.210131,1,1
3847.000000,155.526593,1,1
3305.000000,144.214360,1,1
3305.000000,206.232118,1,1
2671.000000,55.526022,1,1
2633.000000,237.647003,1,1
3223.000000,325.644468,1,0
4434.000000,93.011677,0,1
4434.000000,88.368289,0,1
4434.000000,91.060013,0,1
4434.000000,145.174109,0,1
3485.000000,197.538800,0,1
2336.000000,343.038925,1,0
3231.000000,262.348205,0,1
2617.000000,452.627786,0,1
3048.000000,72.989653,0,1
2319.000000,71.496867,0,0
3048.000000,71.983005,0,1
2167.000000,217.177291,0,1
2415.000000,235.040998,1,0
2145.000000,216.807741,0,1
2134.000000,96.226134,1,1
2743.000000,118.990362,1,1
2111.000000,79.272549,1,1
2743.000000,109.836361,1,1
2087.000000,66.829761,1,1
2087.000000,63.958303,1,1
2743.000000,99.367834,1,1
2743.000000,94.968509,1,1
2743.000000,92.792048,1,1
2743.000000,89.202903,1,1
2415.000000,459.917527,1,0
3552.000000,277.233528,1,1
3502.000000,171.275802,1,1
2554.000000,68.442570,1,1
2743.000000,86.721689,1,1
2759.000000,254.150469,1,1
2554.000000,212.617515,1,0
4298.000000,420.657745,0,1
2135.000000,85.466522,1,1
2867.000000,82.049978,1,1
2867.000000,77.147572,1,1
2867.000000,74.052552,1,1
2867.000000,68.362603,1,1
2921.000000,276.782720,1,0
2867.000000,64.618837,1,1
2867.000000,62.679206,1,1
2867.000000,60.941166,1,1
2867.000000,60.045331,1,1
2867.000000,58.308205,1,1
2867.000000,56.984553,1,1
2867.000000,56.103646,1,1
2867.000000,55.912319,1,1
2867.000000,55.773140,1,1
2867.000000,55.658058,1,1
2749.000000,347.009963,1,0
2867.000000,55.713718,1,1
2867.000000,55.868008,1,1
2867.000000,56.191397,1,1
2867.000000,56.360870,1,1
3671.000000,237.456146,0,1
3337.000000,53.418722,0,1
3897.000000,446.511309,1,1
3866.000000,91.584100,0,1
3397.000000,75.923384,1,1
3866.000000,81.984087,0,1
3397.000000,72.731714,1,1
3853.000000,70.954259,0,1
3397.000000,68.540178,1,1
3397.000000,66.353557,1,1
3397.000000,65.687890,1,1
3397.000000,65.249805,1,1
3397.000000,66.034469,1,1
3397.000000,70.573234,1,1
3397.000000,72.389682,1,1
3397.000000,74.428987,1,1
3397.000000,77.866986,1,1
3397.000000,80.386468,1,1
4642.000000,287.654375,1,1
4260.000000,106.290458,1,1
3397.000000,85.898707,1,1
2867.000000,56.767481,1,0
4247.000000,101.208943,1,1
2984.000000,197.253917,0,1
3853.000000,66.653526,0,1
4672.000000,261.310778,0,1
2111.000000,72.103996,0,1
2091.000000,71.264478,0,1
2091.000000,72.184629,0,1
2091.000000,77.072785,0,1
2091.000000,85.249086,0,1
2091.000000,88.070241,0,1
2091.000000,92.635187,0,1
2091.000000,99.256743,0,1
2091.000000,104.560629,0,1
2091.000000,119.800984,0,1
2091.000000,132.018999,0,1
3628.000000,30.536164,0,1
2856.000000,228.924651,1,1
5000.000000,192.310767,1,0
3194.000000,427.864752,0,1
3628.000000,346.379631,0,1
2720.000000,77.243321,0,1
3464.000000,96.812575,0,1
3464.000000,89.494261,0,1
3464.000000,77.297288,0,1
3464.000000,60.222262,0,1
4528.000000,136.044751,1,1
3197.000000,301.554941,0,1
5000.000000,188.775585,1,1
3882.000000,194.685592,0,1
3464.000000,40.710263,0,1
3871.000000,164.616329,0,1
3871.000000,125.264656,0,1
3871.000000,115.517319,0,1
3871.000000,104.753671,0,1
4977.000000,173.805144,1,1
3871.000000,89.849188,0,1
3871.000000,80.413487,0,1
3871.000000,65.096069,0,1
3999.000000,178.058748,1,0
3871.000000,56.297860,0,1
2497.000000,53.990722,1,1
3871.000000,47.112284,0,1
4273.000000,131.833160,1,1
5000.000000,97.168153,1,1
2927.000000,190.453568,1,1
4730.000000,334.579091,0,1
5000.000000,164.575626,1,1
2915.000000,101.509166,1,1
2901.000000,99.499611,1,1
2901.000000,95.892906,1,1
2901.000000,93.193529,1,1
2900.000000,199.065379,1,1
2084.000000,117.483867,1,1
4204.000000,99.616201,1,1
4204.000000,82.963130,1,1
2033.000000,112.404817,1,1
2945.000000,171.273364,1,1
3078.000000,360.550081,0,1
4204.000000,85.398534,0,1
3462.000000,342.666150,0,1
3769.000000,271.597279,0,1
2169.000000,43.660986,0,1
3778.000000,318.975380,0,1
2684.000000,364.400843,0,1
2587.000000,96.339717,0,1
2587.000000,184.184449,0,1
5000.000000,390.341211,1,0
5000.000000,105.862331,0,1
5000.000000,105.862331,0,1
2675.000000,233.286870,0,1
5000.000000,105.862331,0,1
5000.000000,105.862331,0,1
5000.000000,105.862331,0,1
5000.000000,105.862331,0,1
2328.000000,198.864515,1,0
5000.000000,105.862331,0,1
3975.000000,186.633480,1,1
2779.000000,284.406523,1,1
5000.000000,277.446342,0,1
4680.000000,303.220771,0,1
5000.000000,98.512526,0,1
2377.000000,386.372641,0,1
3311.000000,234.954737,0,1
2286.000000,360.930161,0,0
3738.000000,82.836340,0,1
3356.000000,430.149324,1,1
3738.000000,57.007569,0,1
3738.000000,44.125427,0,1
3738.000000,36.815215,1,1
5000.000000,138.482701,0,1
5000.000000,243.433757,0,1
4496.000000,262.513853,1,0
5000.000000,198.516778,0,1
5000.000000,132.597761,0,1
3829.000000,130.353414,1,1
4185.000000,286.973717,1,0
5000.000000,526.216754,1,0
5000.000000,359.806144,0,1
4003.000000,268.653368,1,0
3144.000000,203.769969,1,0
4481.000000,389.862118,1,0
2555.000000,141.195509,1,0
3683.000000,372.080448,1,0
3197.000000,244.544453,1,0
2289.000000,428.430059,1,0
2749.000000,149.514204,1,0
2073.000000,219.592178,1,0
2729.000000,403.900843,1,0
2433.000000,471.512628,1,0
5000.000000,432.252215,1,0
4232.000000,177.983649,1,0
4898.000000,319.596896,1,0
4101.000000,59.924443,1,1
3600.000000,343.313588,0,1
3670.000000,204.962288,1,0
4070.000000,410.826156,1,1
3365.000000,101.794254,0,1
2765.000000,155.754056,1,0
3189.000000,394.673785,0,1
2973.000000,135.205011,0,1
3661.000000,240.348042,1,0
3348.000000,203.045496,1,0
2601.000000,65.066861,1,1
2085.000000,215.102884,0,1
2388.000000,349.083184,0,1
4113.000000,506.480812,1,0
3474.000000,220.007390,1,0
2829.000000,409.875459,0,1
2816.000000,104.800382,1,0
2995.000000,459.830808,1,0
2649.000000,297.964460,1,0
2002.000000,197.488672,0,1
2397.000000,447.042754,0,1
3185.000000,292.664034,0,1
3132.000000,219.853422,0,1
2482.000000,358.933561,1,0
3031.000000,284.925689,0,1
4199.000000,298.247312,1,0
3208.000000,145.256031,1,1
3362.000000,215.538176,1,0
2756.000000,208.047980,1,1
2860.000000,159.132926,1,1
5000.000000,76.636543,1,1
3073.000000,222.140057,1,0
2839.000000,379.326409,1,0
2045.000000,208.843974,1,0
3205.000000,146.949134,0,1
2553.000000,83.466056,0,1
2733.000000,87.476327,1,1
2363.000000,399.889911,1,0
3688.000000,197.145800,1,0
2933.000000,71.614500,1,1
2193.000000,330.269459,0,1
3407.000000,153.351869,0,1
3238.000000,46.033888,0,1
3079.000000,38.696226,0,1
2812.000000,85.172447,0,1
2400.000000,99.953454,1,1
4331.000000,470.785630,0,1
4711.000000,124.352685,0,1
4501.000000,74.062022,0,1
3230.000000,437.863166,0,0
3273.000000,431.469996,0,1
2206.000000,309.754643,1,1
3093.000000,137.537268,1,1
4048.000000,317.240080,1,0
2527.000000,148.482585,1,0
3423.000000,96.101582,1,1
3051.000000,193.959717,0,1
2700.000000,266.364142,0,1
3806.000000,406.801319,1,0
4084.000000,39.263502,0,1
4084.000000,146.192986,1,1
4084.000000,152.827940,1,1
4372.000000,153.569369,1,1
4372.000000,154.535222,1,1
4372.000000,155.845148,1,1
4372.000000,162.752969,1,1
2936.000000,106.357671,1,1
3245.000000,361.056146,0,1
2394.000000,231.418900,0,1
4372.000000,166.788156,1,1
2608.000000,292.827873,1,0
2711.000000,442.876864,0,1
2956.000000,162.542034,1,1
3994.000000,129.125704,0,1
2694.000000,216.811766,0,1
3646.000000,85.155774,0,1
2716.000000,96.612990,1,0
3655.000000,253.032190,0,1
3358.000000,240.633680,0,1
2563.000000,96.099460,0,1
2493.000000,265.903699,1,1
3500.000000,143.221904,0,1
4789.000000,273.585878,0,0
3177.000000,221.519832,0,1
4845.000000,277.482824,0,1
2823.000000,104.180948,1,1
2823.000000,111.179059,1,1
2534.000000,402.778172,1,0
2807.000000,197.050292,1,1
3089.000000,379.235799,1,0
2060.000000,104.561144,1,1
3632.000000,109.103335,0,1
2201.000000,247.955026,0,1
2267.000000,440.356856,1,0
4920.000000,338.565574,0,1
3606.000000,425.029225,1,1
5000.000000,596.507729,1,0
4220.000000,220.361876,0,1
2726.000000,187.155675,1,0
3233.000000,136.106622,1,1
2369.000000,119.993843,0,1
4140.000000,279.605077,1,0
2369.000000,114.231389,0,1
3406.000000,342.341191,1,0
3009.000000,163.289197,1,1
4189.000000,167.635398,1,1
2183.000000,321.627632,0,0
2084.000000,311.753950,0,1
5000.000000,300.964859,1,0
3439.000000,177.031017,1,1
3493.000000,99.423604,1,1
4253.000000,120.822932,1,0
2077.000000,231.146447,1,1
3153.000000,44.134117,1,1
3342.000000,50.345285,1,0
3977.000000,416.700870,1,0
4941.000000,352.223853,0,1
2806.000000,139.460059,1,1
3260.000000,120.306765,1,1
2256.000000,235.798688,1,0
4540.000000,344.317617,1,0
3741.000000,249.263115,1,1
3260.000000,122.570944,1,0
3762.000000,203.320479,1,1
3119.000000,58.759213,1,1
3119.000000,48.075307,1,1
3796.000000,126.264921,1,0
3202.000000,218.048577,1,0
2487.000000,374.505393,1,0
2509.000000,181.135353,1,0
2937.000000,462.711764,1,0
3904.000000,94.224636,1,1
3570.000000,168.745229,0,1
3570.000000,163.937107,0,1
3570.000000,136.198014,0,1
3570.000000,134.636335,0,1
3570.000000,132.921274,0,1
3535.000000,176.098066,0,1
3570.000000,131.919313,0,1
3570.000000,130.973113,0,1
3570.000000,132.365019,0,1
2654.000000,303.635410,1,0
3542.000000,133.617914,0,0
3748.000000,331.591274,1,1
2568.000000,87.029778,1,1
2833.000000,183.343685,1,0
2568.000000,82.893752,1,1
2950.000000,341.751608,1,0
2230.000000,351.895018,1,1
2000.000000,109.014034,1,1
2473.000000,316.478872,0,1
2506.000000,236.071645,1,0
2667.000000,123.703598,1,1
2908.000000,287.155082,0,1
3472.000000,308.489383,1,0
2669.000000,327.755182,0,1
3937.000000,156.064885,1,0
4903.000000,96.241584,1,1
4903.000000,97.878067,1,1
2318.000000,68.468532,1,1
4903.000000,106.273147,1,1
4262.000000,167.156051,0,1
2306.000000,407.133678,0,1
4908.000000,262.947364,1,0
2179.000000,340.110146,1,1
2080.000000,130.935123,1,1
2080.000000,133.489886,1,1
2080.000000,134.495853,1,1
2080.000000,135.857782,1,1
4380.000000,48.977500,1,1
4884.000000,275.924803,0,1
2817.000000,193.524875,1,1
3980.000000,310.569280,1,0
2080.000000,137.332551,1,1
3242.000000,58.765503,1,1
4140.000000,292.397902,1,0
3359.000000,89.433396,1,1
3359.000000,91.727990,1,1
3359.000000,93.108343,1,1
3359.000000,94.952767,1,1
3359.000000,96.338907,1,1
3663.000000,432.454288,1,0
3359.000000,97.264287,1,1
3359.000000,99.118006,1,1
3359.000000,100.975488,1,1
3359.000000,102.370946,1,1
3359.000000,104.234531,1,1
3359.000000,106.101353,1,1
3359.000000,107.971242,1,1
3359.000000,109.844042,1,1
3748.000000,120.448462,1,1
3359.000000,121.134403,1,1
3469.000000,74.968052,1,1
2691.000000,165.549171,1,1
3359.000000,130.601032,1,1
4115.000000,174.421124,1,0
2933.000000,352.056805,0,1
2734.000000,299.858239,1,0
3524.000000,272.906824,1,0
2991.000000,201.556537,1,0
2347.000000,207.912012,0,1
4279.000000,370.843477,0,1
3413.000000,71.217668,0,1
5000.000000,146.023118,0,1
5000.000000,125.602971,0,1
5000.000000,270.503725,0,1
3743.000000,175.251524,0,1
4598.000000,101.478144,0,1
5000.000000,411.527308,1,0
4110.000000,453.828282,1,0
5000.000000,338.938740,0,0
5000.000000,176.062873,1,0
5000.000000,170.129723,0,1
5000.000000,196.936721,0,1
5000.000000,293.063862,0,1
4313.000000,271.681597,1,0
5000.000000,93.446214,0,1
5000.000000,232.233947,1,0
5000.000000,270.687520,1,0
4655.000000,124.848933,1,0
5000.000000,164.022231,0,1
3683.000000,86.523479,1,0
4405.000000,204.651920,1,0
3220.000000,79.234437,1,1
4239.000000,136.327734,1,1
3714.000000,258.018517,1,0
3655.000000,240.063233,1,0
3087.000000,217.042160,0,1
3270.000000,98.270801,0,1
2878.000000,231.308403,1,0
2843.000000,198.172221,1,0
2989.000000,294.573858,0,1
2174.000000,161.964301,1,0
2099.000000,203.890373,1,1
3132.000000,173.238519,1,0
2410.000000,225.405645,0,1
4014.000000,78.358901,0,1
2409.000000,133.792095,1,0
3639.000000,242.633895,1,0
3053.000000,280.926462,1,0
3191.000000,257.242193,1,0
2482.000000,182.187000,0,1
2551.000000,252.177100,0,1
2127.000000,222.581870,0,1
2035.000000,286.319343,1,0
2475.000000,101.269866,1,1
4004.000000,80.242686,1,1
2098.000000,360.038795,1,0
3582.000000,204.385701,0,1
3533.000000,149.459551,1,1
4800.000000,205.858045,0,1
2777.000000,273.040359,0,1
5000.000000,306.598617,1,0
3270.000000,106.221897,1,1
2515.000000,114.951122,1,0
3854.000000,486.632089,0,1
3579.000000,91.940056,0,1
3278.000000,89.712107,1,0
5000.000000,53.544662,1,1
5000.000000,53.036371,1,1
4909.000000,122.673185,1,1
4687.000000,63.245590,1,1
5000.000000,53.171295,1,0
5000.000000,326.828455,1,0
5000.000000,320.800572,0,1
5000.000000,436.206489,0,1
4061.000000,158.251547,0,1
5000.000000,406.144498,1,0
4465.000000,406.375296,0,1
3084.000000,181.564431,1,0
3148.000000,464.497324,0,0
2656.000000,404.538680,0,1
3681.000000,190.994072,0,0
3496.000000,434.094442,0,1
4917.000000,235.139017,1,0
3873.000000,160.388562,1,0
5000.000000,455.062754,1,0
4492.000000,183.255899,1,0
3606.000000,104.469754,1,1
5000.000000,171.051447,0,1
3321.000000,363.649173,0,1
2044.000000,229.330962,1,0
4578.000000,432.107040,1,0
4280.000000,373.400857,1,0
2667.000000,245.239627,1,0
3489.000000,171.513277,1,0
3099.000000,162.600144,1,0
2443.000000,148.070541,0,1
3157.000000,199.265838,0,1
2263.000000,52.617732,1,0
3901.000000,389.404255,1,0
4913.000000,150.412373,0,1
4660.000000,330.270185,1,0
4076.000000,329.579544,1,0
3604.000000,323.240204,1,0
4306.000000,268.527976,0,1
3291.000000,216.114410,1,0
2589.000000,239.165171,1,0
2117.000000,222.689680,1,0
2267.000000,156.539884,1,1
2455.000000,162.552025,0,1
2115.000000,129.636951,1,1
2375.000000,214.016800,1,0
3976.000000,154.088600,1,0
2874.000000,474.464611,1,0
3373.000000,161.248827,1,1
3168.000000,119.740565,1,0
3013.000000,276.268533,0,1
2446.000000,276.449968,1,0
3002.000000,131.786625,1,0
2715.000000,407.079566,0,0
3899.000000,89.794662,1,1
3321.000000,229.105582,0,1
3239.000000,445.535743,1,0
3594.000000,151.420727,1,1
2822.000000,214.366478,1,0
2756.000000,407.045521,0,0
2431.000000,212.867899,1,0
2175.000000,144.376410,0,1
3302.000000,151.506148,1,1
2457.000000,335.958665,1,0
3236.000000,200.657297,1,0
3302.000000,142.461712,1,0
2689.000000,169.196285,1,0
2034.000000,244.305561,1,0
3125.000000,536.950602,0,1
2804.000000,416.118750,0,1
3278.000000,233.233909,1,0
3732.000000,127.938394,0,1
3201.000000,170.025749,1,1
3370.000000,288.872548,0,1
2668.000000,362.094327,1,0
2641.000000,152.069010,1,0
2433.000000,104.974102,1,1
2889.000000,139.280298,1,1
2019.000000,47.977692,1,1
2019.000000,48.710214,1,1
2994.000000,93.864673,1,1
3330.000000,284.024527,1,0
2518.000000,86.204778,1,1
2300.000000,348.863052,1,0
2610.000000,256.649896,1,1
2242.000000,189.439934,1,0
2643.000000,209.948000,0,0
2150.000000,218.672442,1,0
3157.000000,191.326949,0,1
4223.000000,433.960476,0,0
2636.000000,95.086869,0,1
2383.000000,355.402159,1,0
3206.000000,201.980888,0,1
4191.000000,130.517430,0,1
2298.000000,190.394544,0,0
2978.000000,402.996159,1,0
3594.000000,60.472567,1,1
2167.000000,106.338327,1,1
2656.000000,194.107524,0,1
3370.000000,228.951547,1,1
2556.000000,365.592799,0,1
4066.000000,320.449317,1,0
2451.000000,241.585988,1,1
3362.000000,193.769545,1,0
3754.000000,77.165708,1,1
3754.000000,48.516654,1,1
3754.000000,54.439618,1,1
3754.000000,52.829810,1,1
2695.000000,437.585632,1,0
3754.000000,41.200199,1,1
4414.000000,525.302711,1,0
3754.000000,34.181620,1,1
2876.000000,96.270753,1,1
3781.000000,229.050222,1,0
3450.000000,137.513551,1,1
5000.000000,131.438026,1,1
2571.000000,79.879121,1,1
5000.000000,130.727516,1,1
5000.000000,130.216493,1,1
5000.000000,129.724453,1,1
3230.000000,174.887706,1,0
2508.000000,79.343884,1,1
2508.000000,78.479274,1,1
2508.000000,77.902868,1,1
5000.000000,127.950384,1,1
5000.000000,127.429553,1,1
5000.000000,127.062538,1,1
5000.000000,126.715956,1,1
5000.000000,126.496335,1,1
